From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
JAZF1	F8WD35	unreviewed	F8WD35_HUMAN	Juxtaposed with another zinc finger protein 1	JAZF1	Homo sapiens (Human)	80
JAZF1	H0Y403	unreviewed	H0Y403_HUMAN	Juxtaposed with another zinc finger protein 1	JAZF1	Homo sapiens (Human)	230
JUN	P05412	reviewed	JUN_HUMAN	"Transcription factor Jun (Activator protein 1, AP1) (Proto-oncogene c-Jun) (Transcription factor AP-1 subunit Jun) (V-jun avian sarcoma virus 17 oncogene homolog) (p39)"	JUN	Homo sapiens (Human)	331
JUN	Q6FHK0	unreviewed	Q6FHK0_HUMAN	Transcription factor Jun (Activator protein 1) (Proto-oncogene c-Jun) (Transcription factor AP-1 subunit Jun) (V-jun avian sarcoma virus 17 oncogene homolog)	JUN	Homo sapiens (Human)	331
KAT6A	Q92794	reviewed	KAT6A_HUMAN	"Histone acetyltransferase KAT6A, EC 2.3.1.48 (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 3, MYST-3) (Monocytic leukemia zinc finger protein) (Runt-related transcription factor-binding protein 2) (Zinc finger protein 220)"	KAT6A MOZ MYST3 RUNXBP2 ZNF220	Homo sapiens (Human)	2004
KAT6A	A0A3B3IS53	unreviewed	A0A3B3IS53_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6A	Homo sapiens (Human)	1677
KAT6A	A0A3B3ISU5	unreviewed	A0A3B3ISU5_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6A	Homo sapiens (Human)	348
KAT6A	A0A3B3ISZ3	unreviewed	A0A3B3ISZ3_HUMAN	Histone acetyltransferase KAT6A	KAT6A	Homo sapiens (Human)	97
KAT6A	A0A3B3ITI3	unreviewed	A0A3B3ITI3_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6A	Homo sapiens (Human)	1565
KAT6A	A0A3F2YNX6	unreviewed	A0A3F2YNX6_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6A	Homo sapiens (Human)	2006
KAT6A	A5PLL3	unreviewed	A5PLL3_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6A MYST3	Homo sapiens (Human)	815
KAT6A	C9JJY6	unreviewed	C9JJY6_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6A	Homo sapiens (Human)	214
KAT6B	Q8WYB5	reviewed	KAT6B_HUMAN	"Histone acetyltransferase KAT6B, EC 2.3.1.48 (Histone acetyltransferase MOZ2) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 4, MYST-4) (Monocytic leukemia zinc finger protein-related factor)"	KAT6B KIAA0383 MORF MOZ2 MYST4	Homo sapiens (Human)	2073
KAT6B	A0A3B3IRI4	unreviewed	A0A3B3IRI4_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	915
KAT6B	A0A3B3IRN9	unreviewed	A0A3B3IRN9_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	22
KAT6B	A0A3B3IRV4	unreviewed	A0A3B3IRV4_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	176
KAT6B	A0A3B3IS73	unreviewed	A0A3B3IS73_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	800
KAT6B	A0A3B3ISD0	unreviewed	A0A3B3ISD0_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	232
KAT6B	A0A3B3ISD5	unreviewed	A0A3B3ISD5_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	733
KAT6B	A0A3B3ISF5	unreviewed	A0A3B3ISF5_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	796
KAT6B	A0A3B3ISI1	unreviewed	A0A3B3ISI1_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	1387
KAT6B	A0A3B3ISW3	unreviewed	A0A3B3ISW3_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	713
KAT6B	A0A3B3ISX5	unreviewed	A0A3B3ISX5_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	38
KAT6B	A0A3B3IT19	unreviewed	A0A3B3IT19_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	991
KAT6B	A0A3B3IT63	unreviewed	A0A3B3IT63_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	799
KAT6B	A0A3B3ITA4	unreviewed	A0A3B3ITA4_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	633
KAT6B	A0A3B3ITC3	unreviewed	A0A3B3ITC3_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	247
KAT6B	A0A3B3ITI0	unreviewed	A0A3B3ITI0_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	1182
KAT6B	A0A3B3ITP3	unreviewed	A0A3B3ITP3_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	228
KAT6B	A0A3B3ITV5	unreviewed	A0A3B3ITV5_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	67
KAT6B	A0A3B3IU70	unreviewed	A0A3B3IU70_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	259
KAT6B	A0A3B3IU71	unreviewed	A0A3B3IU71_HUMAN	Histone acetyltransferase KAT6B	KAT6B	Homo sapiens (Human)	7
KAT6B	A0A3B3IU93	unreviewed	A0A3B3IU93_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	945
KAT6B	A0A3B3IUA4	unreviewed	A0A3B3IUA4_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT6B	Homo sapiens (Human)	522
KAT7	O95251	reviewed	KAT7_HUMAN	"Histone acetyltransferase KAT7, EC 2.3.1.48 (Histone acetyltransferase binding to ORC1) (Lysine acetyltransferase 7) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2, MYST-2)"	KAT7 HBO1 HBOa MYST2	Homo sapiens (Human)	611
KAT7	A0A6Q8PHH2	unreviewed	A0A6Q8PHH2_HUMAN	Histone acetyltransferase KAT7	KAT7	Homo sapiens (Human)	524
KAT7	D6RFZ5	unreviewed	D6RFZ5_HUMAN	Histone acetyltransferase KAT7	KAT7	Homo sapiens (Human)	16
KAT7	E7EUP3	unreviewed	E7EUP3_HUMAN	"Histone acetyltransferase, EC 2.3.1.48"	KAT7	Homo sapiens (Human)	425
KCNJ5	P48544	reviewed	KCNJ5_HUMAN	"G protein-activated inward rectifier potassium channel 4, GIRK-4 (Cardiac inward rectifier, CIR) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4, IRK-4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)"	KCNJ5 GIRK4	Homo sapiens (Human)	419
KCNJ5	A0A024R3K7	unreviewed	A0A024R3K7_HUMAN	"G protein-activated inward rectifier potassium channel 4 (Cardiac inward rectifier) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)"	KCNJ5 hCG_39644	Homo sapiens (Human)	419
KCNJ5	A0A5J6E2W8	unreviewed	A0A5J6E2W8_HUMAN	"G protein-activated inward rectifier potassium channel 4 (Cardiac inward rectifier) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)"	KCNJ5	Homo sapiens (Human)	419
KCNJ5	H7CGH0	unreviewed	H7CGH0_HUMAN	"G protein-activated inward rectifier potassium channel 4 (Cardiac inward rectifier) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)"	KCNJ5	Homo sapiens (Human)	419
KCNJ5	H9A8K9	unreviewed	H9A8K9_HUMAN	G protein-activated inward rectifier potassium channel 4	KCNJ5	Homo sapiens (Human)	169
KCNJ5	H9A8L0	unreviewed	H9A8L0_HUMAN	G protein-activated inward rectifier potassium channel 4	KCNJ5	Homo sapiens (Human)	170
KCNJ5	Q4QRJ2	unreviewed	Q4QRJ2_HUMAN	"G protein-activated inward rectifier potassium channel 4 (Cardiac inward rectifier) (Heart KATP channel) (Inward rectifier K(+) channel Kir3.4) (KATP-1) (Potassium channel, inwardly rectifying subfamily J member 5)"	KCNJ5	Homo sapiens (Human)	418
KDM5A	P29375	reviewed	KDM5A_HUMAN	"Lysine-specific demethylase 5A, EC 1.14.11.67 (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2, RBBP-2) ([histone H3]-trimethyl-L-lysine(4) demethylase 5A)"	KDM5A JARID1A RBBP2 RBP2	Homo sapiens (Human)	1690
KDM5A	A0A6B9SM32	unreviewed	A0A6B9SM32_HUMAN	Lysine-specific demethylase 5A	KDM5A	Homo sapiens (Human)	118
KDM5A	E7EV89	unreviewed	E7EV89_HUMAN	Lysine-specific demethylase 5A	KDM5A	Homo sapiens (Human)	715
KDM5A	F5GZ99	unreviewed	F5GZ99_HUMAN	Lysine-specific demethylase 5A	KDM5A	Homo sapiens (Human)	126
KDM5A	F5GZR8	unreviewed	F5GZR8_HUMAN	Lysine-specific demethylase 5A	KDM5A	Homo sapiens (Human)	131
KDM5A	F5H322	unreviewed	F5H322_HUMAN	Lysine-specific demethylase 5A	KDM5A	Homo sapiens (Human)	122
KDM5C	P41229	reviewed	KDM5C_HUMAN	"Lysine-specific demethylase 5C, EC 1.14.11.67 (Histone demethylase JARID1C) (Jumonji/ARID domain-containing protein 1C) (Protein SmcX) (Protein Xe169) ([histone H3]-trimethyl-L-lysine(4) demethylase 5C)"	KDM5C DXS1272E JARID1C SMCX XE169	Homo sapiens (Human)	1560
KDM5C	A0A6M4C8G8	unreviewed	A0A6M4C8G8_HUMAN	"[Histone H3]-trimethyl-L-lysine(4) demethylase, EC 1.14.11.67"	KDM5C	Homo sapiens (Human)	1379
KDM5C	A0A8I5KPH7	unreviewed	A0A8I5KPH7_HUMAN	"[Histone H3]-trimethyl-L-lysine(4) demethylase, EC 1.14.11.67"	KDM5C	Homo sapiens (Human)	1449
KDM5C	A0A8I5KQR8	unreviewed	A0A8I5KQR8_HUMAN	"[Histone H3]-trimethyl-L-lysine(4) demethylase, EC 1.14.11.67"	KDM5C	Homo sapiens (Human)	1436
KDM5C	A0A8I5KTT1	unreviewed	A0A8I5KTT1_HUMAN	"[Histone H3]-trimethyl-L-lysine(4) demethylase, EC 1.14.11.67"	KDM5C	Homo sapiens (Human)	1449
KDM5C	A0A8I5KXH7	unreviewed	A0A8I5KXH7_HUMAN	"[Histone H3]-trimethyl-L-lysine(4) demethylase, EC 1.14.11.67"	KDM5C	Homo sapiens (Human)	1450
KDM5C	A0A8I5KYW1	unreviewed	A0A8I5KYW1_HUMAN	"[Histone H3]-trimethyl-L-lysine(4) demethylase, EC 1.14.11.67"	KDM5C	Homo sapiens (Human)	1444
KDM5C	A0A8I5QL21	unreviewed	A0A8I5QL21_HUMAN	Lysine-specific demethylase 5C	KDM5C	Homo sapiens (Human)	1288
KDM5C	F8WDK1	unreviewed	F8WDK1_HUMAN	Lysine-specific demethylase 5C	KDM5C	Homo sapiens (Human)	53
KDM5C	F8WF56	unreviewed	F8WF56_HUMAN	Lysine-specific demethylase 5C	KDM5C	Homo sapiens (Human)	99
KDM5C	L8E945	unreviewed	L8E945_HUMAN	Alternative protein KDM5C	KDM5C	Homo sapiens (Human)	53
KDM6A	O15550	reviewed	KDM6A_HUMAN	"Lysine-specific demethylase 6A, EC 1.14.11.68 (Histone demethylase UTX) (Ubiquitously-transcribed TPR protein on the X chromosome) (Ubiquitously-transcribed X chromosome tetratricopeptide repeat protein) ([histone H3]-trimethyl-L-lysine(27) demethylase 6A)"	KDM6A UTX	Homo sapiens (Human)	1401
KDM6A	A0A087WUN6	unreviewed	A0A087WUN6_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	224
KDM6A	A0A087X0R0	unreviewed	A0A087X0R0_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1453
KDM6A	A0A6Q8PFD0	unreviewed	A0A6Q8PFD0_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1256
KDM6A	A0A6Q8PFK0	unreviewed	A0A6Q8PFK0_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1367
KDM6A	A0A6Q8PG32	unreviewed	A0A6Q8PG32_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1355
KDM6A	A0A6Q8PG92	unreviewed	A0A6Q8PG92_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1293
KDM6A	A0A6Q8PGG6	unreviewed	A0A6Q8PGG6_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	151
KDM6A	A0A6Q8PGN0	unreviewed	A0A6Q8PGN0_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1336
KDM6A	A0A6Q8PH94	unreviewed	A0A6Q8PH94_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	126
KDM6A	A0A6Q8PHB6	unreviewed	A0A6Q8PHB6_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1427
KDM6A	A0A6Q8PHJ0	unreviewed	A0A6Q8PHJ0_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1129
KDM6A	A0A804HIZ7	unreviewed	A0A804HIZ7_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	142
KDM6A	A0A804HJA2	unreviewed	A0A804HJA2_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1374
KDM6A	A0A804HLJ3	unreviewed	A0A804HLJ3_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	842
KDM6A	F5H5V6	unreviewed	F5H5V6_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1322
KDM6A	F5H6S1	unreviewed	F5H6S1_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1356
KDM6A	F8W8R6	unreviewed	F8W8R6_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	1408
KDM6A	H0Y6I7	unreviewed	H0Y6I7_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	999
KDM6A	H0Y6V5	unreviewed	H0Y6V5_HUMAN	Lysine-specific demethylase 6A	KDM6A	Homo sapiens (Human)	161
KDR	P35968	reviewed	VGFR2_HUMAN	"Vascular endothelial growth factor receptor 2, VEGFR-2, EC 2.7.10.1 (Fetal liver kinase 1, FLK-1) (Kinase insert domain receptor, KDR) (Protein-tyrosine kinase receptor flk-1) (CD antigen CD309)"	KDR FLK1 VEGFR2	Homo sapiens (Human)	1356
KDR	A0A0H4A777	unreviewed	A0A0H4A777_HUMAN	"Vascular endothelial growth factor receptor 2 variant, EC 2.7.10.1"	KDR	Homo sapiens (Human)	37
KDR	A0A0H4A7S0	unreviewed	A0A0H4A7S0_HUMAN	"Receptor protein-tyrosine kinase, EC 2.7.10.1"	KDR	Homo sapiens (Human)	37
KDR	A0A0H4A7S4	unreviewed	A0A0H4A7S4_HUMAN	"Vascular endothelial growth factor receptor 2, EC 2.7.10.1 (Vascular endothelial growth factor receptor 2 variant)"	KDR	Homo sapiens (Human)	45
KDR	A0A0H4ADZ1	unreviewed	A0A0H4ADZ1_HUMAN	"Receptor protein-tyrosine kinase, EC 2.7.10.1"	KDR	Homo sapiens (Human)	37
KDR	A0A0H4AF76	unreviewed	A0A0H4AF76_HUMAN	"Receptor protein-tyrosine kinase, EC 2.7.10.1"	KDR	Homo sapiens (Human)	37
KDR	A0A0H4AF85	unreviewed	A0A0H4AF85_HUMAN	"Vascular endothelial growth factor receptor 2 variant, EC 2.7.10.1"	KDR	Homo sapiens (Human)	45
KDR	A0A0U2VU55	unreviewed	A0A0U2VU55_HUMAN	"Kinase insert domain receptor, EC 2.7.10.1"	KDR	Homo sapiens (Human)	35
KDR	A0A0U2WZU8	unreviewed	A0A0U2WZU8_HUMAN	"Kinase insert domain receptor, EC 2.7.10.1"	KDR	Homo sapiens (Human)	34
KDR	A0A0U2X4C8	unreviewed	A0A0U2X4C8_HUMAN	"Kinase insert domain receptor, EC 2.7.10.1"	KDR	Homo sapiens (Human)	35
KDSR	Q06136	reviewed	KDSR_HUMAN	"3-ketodihydrosphingosine reductase, KDS reductase, EC 1.1.1.102 (3-dehydrosphinganine reductase) (Follicular variant translocation protein 1, FVT-1) (Short chain dehydrogenase/reductase family 35C member 1)"	KDSR FVT1 SDR35C1	Homo sapiens (Human)	332
KDSR	A0A2R8Y7U3	unreviewed	A0A2R8Y7U3_HUMAN	3-ketodihydrosphingosine reductase	KDSR	Homo sapiens (Human)	39
KDSR	A0A2R8YF70	unreviewed	A0A2R8YF70_HUMAN	3-ketodihydrosphingosine reductase	KDSR	Homo sapiens (Human)	39
KDSR	K7EQS7	unreviewed	K7EQS7_HUMAN	3-ketodihydrosphingosine reductase	KDSR	Homo sapiens (Human)	155
KDSR	K7ERC8	unreviewed	K7ERC8_HUMAN	3-ketodihydrosphingosine reductase	KDSR	Homo sapiens (Human)	298
KEAP1	Q14145	reviewed	KEAP1_HUMAN	"Kelch-like ECH-associated protein 1 (Cytosolic inhibitor of Nrf2, INrf2) (Kelch-like protein 19)"	KEAP1 INRF2 KIAA0132 KLHL19	Homo sapiens (Human)	624
KEAP1	A0A024R7C0	unreviewed	A0A024R7C0_HUMAN	Kelch-like ECH-associated protein 1	KEAP1 hCG_28484	Homo sapiens (Human)	624
KEAP1	K7EJ49	unreviewed	K7EJ49_HUMAN	Kelch-like ECH-associated protein 1	KEAP1	Homo sapiens (Human)	212
KEAP1	K7EJD8	unreviewed	K7EJD8_HUMAN	Kelch-like ECH-associated protein 1	KEAP1	Homo sapiens (Human)	213
KEAP1	K7EMY1	unreviewed	K7EMY1_HUMAN	Kelch-like ECH-associated protein 1	KEAP1	Homo sapiens (Human)	129
KEAP1	K7EPZ3	unreviewed	K7EPZ3_HUMAN	Kelch-like ECH-associated protein 1	KEAP1	Homo sapiens (Human)	116
KEAP1	K7EQX2	unreviewed	K7EQX2_HUMAN	Kelch-like ECH-associated protein 1	KEAP1	Homo sapiens (Human)	172
KEAP1	K7ESE0	unreviewed	K7ESE0_HUMAN	Kelch-like ECH-associated protein 1	KEAP1	Homo sapiens (Human)	279
KIAA1549	Q9HCM3	reviewed	K1549_HUMAN	UPF0606 protein KIAA1549	KIAA1549	Homo sapiens (Human)	1950
KIAA1549	Q6FII2	unreviewed	Q6FII2_HUMAN	KIAA1549 protein	KIAA1549	Homo sapiens (Human)	110
KIF5B	P33176	reviewed	KINH_HUMAN	"Kinesin-1 heavy chain (Conventional kinesin heavy chain) (Ubiquitous kinesin heavy chain, UKHC)"	KIF5B KNS KNS1	Homo sapiens (Human)	963
KIF5B	D3DRX6	unreviewed	D3DRX6_HUMAN	Kinesin-like protein	KIF5B hCG_37538	Homo sapiens (Human)	963
KIF5B	Q2TA90	unreviewed	Q2TA90_HUMAN	Kinesin-like protein	KIF5B	Homo sapiens (Human)	350
KIF5B	Q66K46	unreviewed	Q66K46_HUMAN	Kinesin-like protein	KIF5B	Homo sapiens (Human)	351
KIF5B	Q6P164	unreviewed	Q6P164_HUMAN	Kinesin-like protein	KIF5B	Homo sapiens (Human)	345
KIT	P10721	reviewed	KIT_HUMAN	"Mast/stem cell growth factor receptor Kit, SCFR, EC 2.7.10.1 (Piebald trait protein, PBT) (Proto-oncogene c-Kit) (Tyrosine-protein kinase Kit) (p145 c-kit) (v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog) (CD antigen CD117)"	KIT SCFR	Homo sapiens (Human)	976
KIT	A0A0U2N547	unreviewed	A0A0U2N547_HUMAN	"Mast/stem cell growth factor receptor, EC 2.7.10.1"	KIT	Homo sapiens (Human)	971
KIT	A0A8I5KPX7	unreviewed	A0A8I5KPX7_HUMAN	"Mast/stem cell growth factor receptor Kit, EC 2.7.10.1 (Proto-oncogene c-Kit) (Tyrosine-protein kinase Kit)"	KIT	Homo sapiens (Human)	931
KIT	A0A8I5KQZ6	unreviewed	A0A8I5KQZ6_HUMAN	"Mast/stem cell growth factor receptor, EC 2.7.10.1"	KIT	Homo sapiens (Human)	973
KIT	A0A8I5KR87	unreviewed	A0A8I5KR87_HUMAN	Mast/stem cell growth factor receptor Kit	KIT	Homo sapiens (Human)	413
KIT	A0A8I5KRE7	unreviewed	A0A8I5KRE7_HUMAN	"Mast/stem cell growth factor receptor Kit, EC 2.7.10.1 (Proto-oncogene c-Kit) (Tyrosine-protein kinase Kit)"	KIT	Homo sapiens (Human)	806
KIT	A0A8I5KS03	unreviewed	A0A8I5KS03_HUMAN	"Mast/stem cell growth factor receptor, EC 2.7.10.1"	KIT	Homo sapiens (Human)	977
KIT	A0A8I5KXA4	unreviewed	A0A8I5KXA4_HUMAN	Mast/stem cell growth factor receptor Kit	KIT	Homo sapiens (Human)	155
KIT	A0A8I5QKL5	unreviewed	A0A8I5QKL5_HUMAN	"Mast/stem cell growth factor receptor, EC 2.7.10.1"	KIT	Homo sapiens (Human)	975
KIT	A0A8I5QKP7	unreviewed	A0A8I5QKP7_HUMAN	"Mast/stem cell growth factor receptor, EC 2.7.10.1"	KIT	Homo sapiens (Human)	976
KIT	A0A8J8Z860	unreviewed	A0A8J8Z860_HUMAN	Mast/stem cell growth factor receptor Kit	KIT	Homo sapiens (Human)	972
KIT	B6DXN3	unreviewed	B6DXN3_HUMAN	V-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene-like protein	KIT	Homo sapiens (Human)	36
KIT	B6E0M6	unreviewed	B6E0M6_HUMAN	V-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene-like protein	KIT	Homo sapiens (Human)	40
KIT	D5MAV8	unreviewed	D5MAV8_HUMAN	"Receptor protein-tyrosine kinase, EC 2.7.10.1"	KIT	Homo sapiens (Human)	223
KIT	D5MAV9	unreviewed	D5MAV9_HUMAN	"Receptor protein-tyrosine kinase, EC 2.7.10.1"	KIT	Homo sapiens (Human)	167
KIT	E2I6G0	unreviewed	E2I6G0_HUMAN	"Mast/stem cell growth factor receptor variant, EC 2.7.10.1"	KIT	Homo sapiens (Human)	60
KIT	L8E780	unreviewed	L8E780_HUMAN	Alternative protein KIT	KIT	Homo sapiens (Human)	59
KIT	Q14708	unreviewed	Q14708_HUMAN	Kit protein	kit	Homo sapiens (Human)	64
KIT	Q14709	unreviewed	Q14709_HUMAN	Kit protein	kit	Homo sapiens (Human)	60
KIT	Q15999	unreviewed	Q15999_HUMAN	C-Kit protooncogene	KIT	Homo sapiens (Human)	9
KIT	Q8TCG9	unreviewed	Q8TCG9_HUMAN	"Receptor protein-tyrosine kinase, EC 2.7.10.1"	KIT	Homo sapiens (Human)	160
KIT	Q9UMA0	unreviewed	Q9UMA0_HUMAN	KIT protein	KIT	Homo sapiens (Human)	9
KLF4	O43474	reviewed	KLF4_HUMAN	Krueppel-like factor 4 (Epithelial zinc finger protein EZF) (Gut-enriched krueppel-like factor)	KLF4 EZF GKLF	Homo sapiens (Human)	513
KLF4	A0A087X0S4	unreviewed	A0A087X0S4_HUMAN	Krueppel-like factor 4	KLF4	Homo sapiens (Human)	145
KLF4	B7ZBT2	unreviewed	B7ZBT2_HUMAN	Krueppel-like factor 4	KLF4	Homo sapiens (Human)	22
KLF4	F2VTX5	unreviewed	F2VTX5_HUMAN	Kruppel-like factor 4 short isoform	KLF4	Homo sapiens (Human)	145
KLF4	L0R3V2	unreviewed	L0R3V2_HUMAN	Kruppel-like factor 4 (Gut)	KLF4	Homo sapiens (Human)	111
KLF6	Q99612	reviewed	KLF6_HUMAN	Krueppel-like factor 6 (B-cell-derived protein 1) (Core promoter element-binding protein) (GC-rich sites-binding factor GBF) (Proto-oncogene BCD1) (Suppressor of tumorigenicity 12 protein) (Transcription factor Zf9)	KLF6 BCD1 COPEB CPBP ST12	Homo sapiens (Human)	283
KLF6	D3GC14	unreviewed	D3GC14_HUMAN	Kruppel-like factor 6 variant SV2	KLF6	Homo sapiens (Human)	241
KLK2	P20151	reviewed	KLK2_HUMAN	"Kallikrein-2, EC 3.4.21.35 (Glandular kallikrein-1, hGK-1) (Tissue kallikrein-2)"	KLK2	Homo sapiens (Human)	261
KLK2	A0A024R4J4	unreviewed	A0A024R4J4_HUMAN	"Kallikrein 2, prostatic, isoform CRA_a (Kallikrein A3)"	KLK2 KLNA3 hCG_22932	Homo sapiens (Human)	261
KLK2	A0A024R4N3	unreviewed	A0A024R4N3_HUMAN	"Kallikrein 2, prostatic, isoform CRA_b"	KLK2 hCG_22932	Homo sapiens (Human)	223
KLK2	A0A075B7A6	unreviewed	A0A075B7A6_HUMAN	Kallikrein-2	KLK2	Homo sapiens (Human)	184
KLK2	A0A2H4GDA3	unreviewed	A0A2H4GDA3_HUMAN	Kallikrein-2 isoform 5	KLK2 hGK-1 hK2 KLK2A2	Homo sapiens (Human)	165
KLK2	A0A2H4GDA4	unreviewed	A0A2H4GDA4_HUMAN	Kallikrein-2 isoform 6	KLK2 hGK-1 hK2 KLK2A2	Homo sapiens (Human)	121
KLK2	A0A2H4GDA5	unreviewed	A0A2H4GDA5_HUMAN	Kallikrein-2 isoform 8	KLK2 hGK-1 hK2 KLK2A2	Homo sapiens (Human)	190
KLK2	A0A2H4GDB0	unreviewed	A0A2H4GDB0_HUMAN	Kallikrein-2 isoform 7	KLK2 hGK-1 hK2 KLK2A2	Homo sapiens (Human)	112
KLK2	A0A2H4GDB1	unreviewed	A0A2H4GDB1_HUMAN	Kallikrein-2 isoform 4	KLK2 hGK-1 hK2 KLK2A2	Homo sapiens (Human)	123
KLK2	M0QXQ7	unreviewed	M0QXQ7_HUMAN	Kallikrein-2	KLK2	Homo sapiens (Human)	122
KLK2	M0R0M2	unreviewed	M0R0M2_HUMAN	Kallikrein-2	KLK2	Homo sapiens (Human)	51
KLK2	M0R0M4	unreviewed	M0R0M4_HUMAN	Kallikrein-2	KLK2	Homo sapiens (Human)	43
KLK2	M0R1T3	unreviewed	M0R1T3_HUMAN	Kallikrein-2	KLK2	Homo sapiens (Human)	69
KLK2	M0R2W5	unreviewed	M0R2W5_HUMAN	Kallikrein-2	KLK2	Homo sapiens (Human)	22
KLK2	Q6T774	unreviewed	Q6T774_HUMAN	Kallikrein 2 isoform 6 preproprotein (Kallikrein-2)	KLK2	Homo sapiens (Human)	49
KLK2	Q6T775	unreviewed	Q6T775_HUMAN	Kallikrein 2 isoform 5 preproprotein	KLK2	Homo sapiens (Human)	180
KMT2A	Q03164	reviewed	KMT2A_HUMAN	"Histone-lysine N-methyltransferase 2A, Lysine N-methyltransferase 2A, EC 2.1.1.364 (ALL-1) (CXXC-type zinc finger protein 7) (Cysteine methyltransferase KMT2A, EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Trithorax-like protein) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa, p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa, p180) ]"	KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1	Homo sapiens (Human)	3969
